lineage_ID,type,value
4.0,end,173.0
4.0,end,182.0
4.0,end,192.0
4.0,end,202.0
4.0,end,212.0
4.0,end,225.0
4.0,end,231.0
4.0,end,241.0
4.0,end,253.0
4.0,end,264.0
4.0,end,276.0
4.0,end,288.0
4.0,end,291.0
4.0,start,289.0
4.0,end,162.0
4.0,start,277.0
4.0,start,13.0
4.0,start,254.0
4.0,outsider,0.0
4.0,outsider,289.0
4.0,outsider,292.0
4.0,outsider,12.0
4.0,outsider,295.0
4.0,start,0.0
4.0,start,265.0
4.0,start,23.0
4.0,start,34.0
4.0,start,45.0
4.0,start,55.0
4.0,start,63.0
4.0,start,74.0
4.0,start,85.0
4.0,outsider,291.0
4.0,start,104.0
4.0,start,95.0
4.0,start,242.0
4.0,start,232.0
4.0,start,213.0
4.0,start,203.0
4.0,start,193.0
4.0,start,226.0
4.0,start,174.0
4.0,start,163.0
4.0,start,152.0
4.0,start,138.0
4.0,start,128.0
4.0,start,183.0
4.0,start,117.0
5.0,end,90.0
5.0,end,78.0
5.0,end,68.0
5.0,end,59.0
5.0,end,37.0
5.0,end,28.0
5.0,end,100.0
5.0,end,18.0
5.0,end,49.0
5.0,end,109.0
5.0,end,188.0
5.0,end,129.0
5.0,end,140.0
5.0,end,150.0
5.0,end,161.0
5.0,end,172.0
5.0,end,181.0
5.0,end,198.0
5.0,end,205.0
5.0,end,216.0
5.0,end,9.0
5.0,end,119.0
5.0,start,217.0
5.0,end,225.0
5.0,start,199.0
5.0,start,206.0
5.0,outsider,0.0
5.0,outsider,9.0
5.0,start,0.0
5.0,start,10.0
5.0,start,19.0
5.0,start,29.0
5.0,start,50.0
5.0,start,60.0
5.0,start,69.0
5.0,start,79.0
5.0,start,38.0
5.0,start,101.0
5.0,start,110.0
5.0,start,120.0
5.0,start,130.0
5.0,start,141.0
5.0,start,151.0
5.0,start,162.0
5.0,start,173.0
5.0,start,182.0
5.0,start,91.0
5.0,start,189.0
6.0,end,86.0
6.0,end,75.0
6.0,end,61.0
6.0,end,49.0
6.0,start,219.0
6.0,end,28.0
6.0,end,18.0
6.0,end,96.0
6.0,end,38.0
6.0,end,108.0
6.0,end,228.0
6.0,end,131.0
6.0,end,144.0
6.0,end,154.0
6.0,end,165.0
6.0,end,174.0
6.0,end,193.0
6.0,end,200.0
6.0,end,208.0
6.0,end,218.0
6.0,start,209.0
6.0,end,122.0
6.0,start,201.0
6.0,end,9.0
6.0,start,175.0
6.0,start,194.0
6.0,outsider,0.0
6.0,outsider,175.0
6.0,outsider,194.0
6.0,outsider,9.0
6.0,outsider,200.0
6.0,start,0.0
6.0,start,10.0
6.0,start,19.0
6.0,start,29.0
6.0,start,39.0
6.0,outsider,193.0
6.0,start,62.0
6.0,start,166.0
6.0,start,50.0
6.0,start,155.0
6.0,start,132.0
6.0,start,123.0
6.0,start,145.0
6.0,start,109.0
6.0,start,97.0
6.0,start,87.0
6.0,start,76.0
7.0,end,72.0
7.0,end,94.0
7.0,end,91.0
7.0,end,81.0
7.0,end,100.0
7.0,end,61.0
7.0,end,19.0
7.0,end,40.0
7.0,end,28.0
7.0,end,7.0
7.0,start,261.0
7.0,end,111.0
7.0,end,51.0
7.0,end,122.0
7.0,end,238.0
7.0,end,140.0
7.0,end,142.0
7.0,end,153.0
7.0,end,163.0
7.0,end,174.0
7.0,end,183.0
7.0,end,194.0
7.0,end,204.0
7.0,end,216.0
7.0,end,227.0
7.0,end,249.0
7.0,end,260.0
7.0,end,272.0
7.0,start,250.0
7.0,end,132.0
7.0,start,239.0
7.0,start,217.0
7.0,outsider,141.0
7.0,start,228.0
7.0,outsider,0.0
7.0,outsider,143.0
7.0,outsider,7.0
7.0,outsider,142.0
7.0,outsider,153.0
7.0,start,0.0
7.0,start,8.0
7.0,start,20.0
7.0,start,41.0
7.0,start,52.0
7.0,start,62.0
7.0,start,73.0
7.0,start,82.0
7.0,start,29.0
7.0,start,95.0
7.0,start,205.0
7.0,start,195.0
7.0,start,92.0
7.0,start,184.0
7.0,start,175.0
7.0,start,154.0
7.0,start,164.0
7.0,start,141.0
7.0,start,133.0
7.0,start,123.0
7.0,start,112.0
7.0,start,101.0
7.0,start,143.0
8.0,end,65.0
8.0,end,100.0
8.0,end,88.0
8.0,end,76.0
8.0,end,55.0
8.0,start,258.0
8.0,end,29.0
8.0,end,20.0
8.0,end,8.0
8.0,end,111.0
8.0,end,44.0
8.0,end,127.0
8.0,end,207.0
8.0,end,146.0
8.0,end,158.0
8.0,end,170.0
8.0,end,182.0
8.0,end,191.0
8.0,end,221.0
8.0,end,223.0
8.0,end,233.0
8.0,end,245.0
8.0,end,257.0
8.0,end,268.0
8.0,start,246.0
8.0,end,135.0
8.0,start,234.0
8.0,start,192.0
8.0,start,222.0
8.0,outsider,0.0
8.0,outsider,222.0
8.0,start,224.0
8.0,outsider,8.0
8.0,outsider,223.0
8.0,outsider,233.0
8.0,start,0.0
8.0,start,9.0
8.0,start,21.0
8.0,start,30.0
8.0,start,45.0
8.0,start,56.0
8.0,outsider,224.0
8.0,start,77.0
8.0,start,66.0
8.0,start,208.0
8.0,start,171.0
8.0,start,159.0
8.0,start,147.0
8.0,start,183.0
8.0,start,128.0
8.0,start,112.0
8.0,start,101.0
8.0,start,89.0
8.0,start,136.0
9.0,start,218.0
9.0,end,101.0
9.0,end,10.0
9.0,end,25.0
9.0,end,38.0
9.0,end,58.0
9.0,end,67.0
9.0,end,83.0
9.0,end,90.0
9.0,end,111.0
9.0,end,163.0
9.0,end,122.0
9.0,end,132.0
9.0,end,143.0
9.0,end,152.0
9.0,end,176.0
9.0,end,187.0
9.0,end,196.0
9.0,end,208.0
9.0,end,217.0
9.0,start,209.0
9.0,end,230.0
9.0,end,114.0
9.0,start,197.0
9.0,start,133.0
9.0,start,177.0
9.0,start,188.0
9.0,outsider,0.0
9.0,outsider,84.0
9.0,outsider,115.0
9.0,outsider,10.0
9.0,outsider,90.0
9.0,start,0.0
9.0,start,11.0
9.0,start,26.0
9.0,start,39.0
9.0,outsider,122.0
9.0,start,68.0
9.0,start,59.0
9.0,start,153.0
9.0,start,144.0
9.0,start,123.0
9.0,start,115.0
9.0,start,164.0
9.0,start,102.0
9.0,start,91.0
9.0,start,84.0
9.0,start,112.0
10.0,end,84.0
10.0,start,209.0
10.0,end,10.0
10.0,end,19.0
10.0,end,23.0
10.0,end,29.0
10.0,end,42.0
10.0,end,56.0
10.0,end,70.0
10.0,end,90.0
10.0,start,198.0
10.0,end,117.0
10.0,end,126.0
10.0,end,139.0
10.0,end,149.0
10.0,end,159.0
10.0,end,177.0
10.0,end,187.0
10.0,end,197.0
10.0,end,208.0
10.0,end,219.0
10.0,end,97.0
10.0,start,188.0
10.0,end,170.0
10.0,start,171.0
10.0,start,178.0
10.0,outsider,0.0
10.0,outsider,24.0
10.0,outsider,85.0
10.0,outsider,10.0
10.0,outsider,29.0
10.0,start,0.0
10.0,start,11.0
10.0,start,20.0
10.0,start,24.0
10.0,start,30.0
10.0,outsider,90.0
10.0,start,57.0
10.0,start,160.0
10.0,start,43.0
10.0,start,140.0
10.0,start,127.0
10.0,start,118.0
10.0,start,150.0
10.0,start,91.0
10.0,start,85.0
10.0,start,71.0
10.0,start,98.0
11.0,end,22.0
11.0,end,120.0
11.0,end,33.0
11.0,end,43.0
11.0,end,52.0
11.0,end,63.0
11.0,end,76.0
11.0,end,87.0
11.0,end,97.0
11.0,end,107.0
11.0,end,129.0
11.0,end,248.0
11.0,end,152.0
11.0,end,160.0
11.0,end,171.0
11.0,end,183.0
11.0,end,196.0
11.0,end,205.0
11.0,end,217.0
11.0,end,227.0
11.0,end,236.0
11.0,end,10.0
11.0,end,259.0
11.0,end,140.0
11.0,start,249.0
11.0,outsider,10.0
11.0,start,228.0
11.0,start,237.0
11.0,outsider,0.0
11.0,start,0.0
11.0,start,11.0
11.0,start,23.0
11.0,start,34.0
11.0,start,53.0
11.0,start,64.0
11.0,start,77.0
11.0,start,88.0
11.0,start,98.0
11.0,start,44.0
11.0,start,121.0
11.0,start,130.0
11.0,start,141.0
11.0,start,153.0
11.0,start,161.0
11.0,start,172.0
11.0,start,184.0
11.0,start,197.0
11.0,start,206.0
11.0,start,108.0
11.0,start,218.0
12.0,end,105.0
12.0,end,92.0
12.0,end,83.0
12.0,end,71.0
12.0,end,20.0
12.0,end,52.0
12.0,end,44.0
12.0,end,30.0
12.0,end,113.0
12.0,end,60.0
12.0,end,123.0
12.0,end,247.0
12.0,end,144.0
12.0,end,152.0
12.0,end,164.0
12.0,end,172.0
12.0,end,181.0
12.0,end,196.0
12.0,end,204.0
12.0,end,225.0
12.0,end,235.0
12.0,end,12.0
12.0,end,256.0
12.0,end,135.0
12.0,start,248.0
12.0,end,212.0
12.0,start,226.0
12.0,start,236.0
12.0,outsider,0.0
12.0,outsider,12.0
12.0,start,0.0
12.0,start,13.0
12.0,start,21.0
12.0,start,31.0
12.0,start,53.0
12.0,start,61.0
12.0,start,72.0
12.0,start,84.0
12.0,start,93.0
12.0,start,45.0
12.0,start,114.0
12.0,start,106.0
12.0,start,205.0
12.0,start,197.0
12.0,start,213.0
12.0,start,173.0
12.0,start,182.0
12.0,start,153.0
12.0,start,145.0
12.0,start,136.0
12.0,start,124.0
12.0,start,165.0
13.0,end,111.0
13.0,end,98.0
13.0,end,90.0
13.0,end,82.0
13.0,end,72.0
13.0,end,17.0
13.0,end,52.0
13.0,end,42.0
13.0,end,29.0
13.0,end,123.0
13.0,end,62.0
13.0,end,133.0
13.0,end,261.0
13.0,end,157.0
13.0,end,167.0
13.0,end,179.0
13.0,end,192.0
13.0,end,204.0
13.0,end,210.0
13.0,end,222.0
13.0,end,233.0
13.0,end,243.0
13.0,end,252.0
13.0,end,8.0
13.0,end,273.0
13.0,end,144.0
13.0,start,262.0
13.0,start,193.0
13.0,start,244.0
13.0,outsider,0.0
13.0,outsider,8.0
13.0,start,0.0
13.0,start,9.0
13.0,start,18.0
13.0,start,253.0
13.0,start,43.0
13.0,start,53.0
13.0,start,63.0
13.0,start,73.0
13.0,start,83.0
13.0,start,91.0
13.0,start,30.0
13.0,start,112.0
13.0,start,99.0
13.0,start,234.0
13.0,start,223.0
13.0,start,205.0
13.0,start,180.0
13.0,start,211.0
13.0,start,158.0
13.0,start,145.0
13.0,start,134.0
13.0,start,124.0
13.0,start,168.0
14.0,end,78.0
14.0,end,112.0
14.0,end,104.0
14.0,end,86.0
14.0,end,65.0
14.0,end,7.0
14.0,end,45.0
14.0,end,35.0
14.0,end,28.0
14.0,end,17.0
14.0,end,118.0
14.0,end,56.0
14.0,end,129.0
14.0,start,259.0
14.0,end,152.0
14.0,end,161.0
14.0,end,170.0
14.0,end,183.0
14.0,end,193.0
14.0,end,205.0
14.0,end,223.0
14.0,end,232.0
14.0,end,240.0
14.0,end,250.0
14.0,end,258.0
14.0,end,264.0
14.0,end,140.0
14.0,start,251.0
14.0,end,215.0
14.0,start,233.0
14.0,outsider,0.0
14.0,outsider,87.0
14.0,outsider,104.0
14.0,start,0.0
14.0,start,8.0
14.0,start,241.0
14.0,start,18.0
14.0,start,29.0
14.0,start,36.0
14.0,start,46.0
14.0,start,57.0
14.0,start,66.0
14.0,start,79.0
14.0,outsider,7.0
14.0,start,105.0
14.0,start,87.0
14.0,start,224.0
14.0,start,206.0
14.0,start,194.0
14.0,start,184.0
14.0,start,171.0
14.0,start,216.0
14.0,start,153.0
14.0,start,141.0
14.0,start,130.0
14.0,start,119.0
14.0,start,113.0
14.0,start,162.0
15.0,end,93.0
15.0,end,86.0
15.0,end,78.0
15.0,end,68.0
15.0,end,45.0
15.0,end,34.0
15.0,end,22.0
15.0,end,103.0
15.0,end,14.0
15.0,end,58.0
15.0,end,116.0
15.0,end,183.0
15.0,end,135.0
15.0,end,143.0
15.0,end,154.0
15.0,end,163.0
15.0,end,175.0
15.0,end,191.0
15.0,end,200.0
15.0,end,211.0
15.0,end,222.0
15.0,end,232.0
15.0,end,7.0
15.0,end,125.0
15.0,start,223.0
15.0,start,192.0
15.0,start,201.0
15.0,start,212.0
15.0,outsider,7.0
15.0,start,0.0
15.0,start,8.0
15.0,start,15.0
15.0,start,23.0
15.0,start,35.0
15.0,start,46.0
15.0,start,59.0
15.0,start,69.0
15.0,start,79.0
15.0,outsider,0.0
15.0,start,94.0
15.0,start,104.0
15.0,start,117.0
15.0,start,126.0
15.0,start,136.0
15.0,start,144.0
15.0,start,155.0
15.0,start,164.0
15.0,start,176.0
15.0,start,184.0
15.0,start,87.0
16.0,end,102.0
16.0,end,91.0
16.0,end,81.0
16.0,end,73.0
16.0,end,19.0
16.0,end,53.0
16.0,end,42.0
16.0,end,29.0
16.0,end,113.0
16.0,end,66.0
16.0,end,119.0
16.0,end,170.0
16.0,end,138.0
16.0,end,148.0
16.0,end,156.0
16.0,end,180.0
16.0,end,189.0
16.0,end,199.0
16.0,end,211.0
16.0,end,222.0
16.0,end,231.0
16.0,end,9.0
16.0,end,126.0
16.0,start,223.0
16.0,start,149.0
16.0,start,200.0
16.0,outsider,9.0
16.0,start,0.0
16.0,start,10.0
16.0,start,20.0
16.0,start,30.0
16.0,start,43.0
16.0,start,54.0
16.0,start,67.0
16.0,start,74.0
16.0,start,82.0
16.0,outsider,0.0
16.0,start,103.0
16.0,start,92.0
16.0,start,190.0
16.0,start,181.0
16.0,start,171.0
16.0,start,157.0
16.0,start,212.0
16.0,start,139.0
16.0,start,127.0
16.0,start,120.0
16.0,start,114.0
17.0,end,4.0
17.0,end,13.0
17.0,end,22.0
17.0,end,34.0
17.0,end,44.0
17.0,end,54.0
17.0,end,64.0
17.0,end,77.0
17.0,end,90.0
17.0,end,102.0
17.0,end,123.0
17.0,end,227.0
17.0,end,134.0
17.0,end,147.0
17.0,end,167.0
17.0,end,178.0
17.0,end,191.0
17.0,end,206.0
17.0,end,214.0
17.0,start,215.0
17.0,end,111.0
17.0,end,158.0
17.0,start,207.0
17.0,start,179.0
17.0,start,192.0
17.0,outsider,0.0
17.0,outsider,4.0
17.0,start,0.0
17.0,start,5.0
17.0,start,23.0
17.0,start,35.0
17.0,start,45.0
17.0,start,55.0
17.0,start,14.0
17.0,start,78.0
17.0,start,91.0
17.0,start,103.0
17.0,start,112.0
17.0,start,124.0
17.0,start,135.0
17.0,start,148.0
17.0,start,159.0
17.0,start,65.0
17.0,start,168.0
18.0,end,108.0
18.0,end,101.0
18.0,end,89.0
18.0,end,74.0
18.0,end,31.0
18.0,end,51.0
18.0,end,40.0
18.0,end,116.0
18.0,end,64.0
18.0,end,125.0
18.0,end,224.0
18.0,end,144.0
18.0,end,156.0
18.0,end,165.0
18.0,end,178.0
18.0,end,185.0
18.0,end,193.0
18.0,end,202.0
18.0,end,213.0
18.0,end,19.0
18.0,end,134.0
18.0,start,214.0
18.0,end,9.0
18.0,start,194.0
18.0,outsider,0.0
18.0,outsider,9.0
18.0,start,10.0
18.0,start,20.0
18.0,start,32.0
18.0,start,41.0
18.0,start,52.0
18.0,start,65.0
18.0,start,75.0
18.0,start,90.0
18.0,start,0.0
18.0,start,109.0
18.0,start,102.0
18.0,start,203.0
18.0,start,179.0
18.0,start,166.0
18.0,start,186.0
18.0,start,145.0
18.0,start,135.0
18.0,start,126.0
18.0,start,117.0
18.0,start,157.0
19.0,end,20.0
19.0,end,83.0
19.0,end,30.0
19.0,end,40.0
19.0,end,49.0
19.0,end,59.0
19.0,end,70.0
19.0,end,94.0
19.0,end,157.0
19.0,end,115.0
19.0,end,125.0
19.0,end,134.0
19.0,end,146.0
19.0,end,167.0
19.0,end,177.0
19.0,end,189.0
19.0,end,9.0
19.0,end,106.0
19.0,start,178.0
19.0,start,147.0
19.0,start,158.0
19.0,start,168.0
19.0,outsider,0.0
19.0,outsider,9.0
19.0,start,0.0
19.0,start,10.0
19.0,start,21.0
19.0,start,41.0
19.0,start,50.0
19.0,start,31.0
19.0,start,71.0
19.0,start,84.0
19.0,start,95.0
19.0,start,107.0
19.0,start,116.0
19.0,start,126.0
19.0,start,135.0
19.0,start,60.0
20.0,end,80.0
20.0,end,19.0
20.0,end,28.0
20.0,end,40.0
20.0,end,48.0
20.0,end,61.0
20.0,end,69.0
20.0,end,89.0
20.0,end,180.0
20.0,end,110.0
20.0,end,118.0
20.0,end,130.0
20.0,end,141.0
20.0,end,151.0
20.0,end,162.0
20.0,end,194.0
20.0,end,8.0
20.0,end,99.0
20.0,start,181.0
20.0,end,170.0
20.0,start,163.0
20.0,start,171.0
20.0,outsider,0.0
20.0,outsider,8.0
20.0,start,0.0
20.0,start,9.0
20.0,start,29.0
20.0,start,41.0
20.0,start,49.0
20.0,start,62.0
20.0,start,20.0
20.0,start,81.0
20.0,start,70.0
20.0,start,142.0
20.0,start,131.0
20.0,start,119.0
20.0,start,152.0
20.0,start,100.0
20.0,start,90.0
20.0,start,111.0
21.0,end,10.0
21.0,end,89.0
21.0,end,79.0
21.0,end,71.0
21.0,end,59.0
21.0,end,44.0
21.0,end,31.0
21.0,end,22.0
21.0,start,80.0
21.0,start,11.0
21.0,start,60.0
21.0,start,45.0
21.0,start,32.0
21.0,start,23.0
21.0,start,0.0
21.0,outsider,10.0
21.0,outsider,0.0
21.0,start,72.0
22.0,end,20.0
22.0,end,31.0
22.0,end,40.0
22.0,end,52.0
22.0,end,90.0
22.0,end,71.0
22.0,end,84.0
22.0,end,10.0
22.0,end,63.0
22.0,start,85.0
22.0,outsider,0.0
22.0,start,64.0
22.0,start,53.0
22.0,start,41.0
22.0,start,32.0
22.0,start,21.0
22.0,start,11.0
22.0,start,0.0
22.0,outsider,10.0
22.0,start,72.0
23.0,end,72.0
23.0,end,66.0
23.0,end,61.0
23.0,end,20.0
23.0,end,41.0
23.0,end,31.0
23.0,end,81.0
23.0,end,49.0
23.0,end,83.0
23.0,end,124.0
23.0,end,102.0
23.0,end,114.0
23.0,end,132.0
23.0,end,143.0
23.0,end,153.0
23.0,end,173.0
23.0,end,183.0
23.0,end,9.0
23.0,end,92.0
23.0,start,174.0
23.0,outsider,0.0
23.0,start,144.0
23.0,start,154.0
23.0,outsider,9.0
23.0,start,0.0
23.0,start,10.0
23.0,start,21.0
23.0,start,42.0
23.0,start,50.0
23.0,start,62.0
23.0,start,32.0
23.0,start,73.0
23.0,start,67.0
23.0,start,125.0
23.0,start,115.0
23.0,start,103.0
23.0,start,133.0
23.0,start,84.0
23.0,start,82.0
23.0,start,93.0
24.0,end,73.0
24.0,end,19.0
24.0,end,184.0
24.0,end,31.0
24.0,end,45.0
24.0,end,52.0
24.0,end,63.0
24.0,end,83.0
24.0,end,9.0
24.0,end,102.0
24.0,end,117.0
24.0,end,125.0
24.0,end,132.0
24.0,end,144.0
24.0,end,153.0
24.0,end,163.0
24.0,end,176.0
24.0,end,92.0
24.0,start,177.0
24.0,start,133.0
24.0,start,154.0
24.0,outsider,0.0
24.0,outsider,9.0
24.0,start,0.0
24.0,start,10.0
24.0,start,20.0
24.0,start,32.0
24.0,start,46.0
24.0,start,53.0
24.0,start,164.0
24.0,start,74.0
24.0,start,84.0
24.0,start,93.0
24.0,start,103.0
24.0,start,118.0
24.0,start,126.0
24.0,start,145.0
24.0,start,64.0
25.0,end,148.0
25.0,end,139.0
25.0,end,128.0
25.0,end,119.0
25.0,end,105.0
25.0,end,95.0
25.0,end,74.0
25.0,end,72.0
25.0,end,30.0
25.0,end,51.0
25.0,end,40.0
25.0,end,20.0
25.0,end,9.0
25.0,start,355.0
25.0,start,351.0
25.0,end,160.0
25.0,end,64.0
25.0,end,170.0
25.0,end,268.0
25.0,end,193.0
25.0,end,361.0
25.0,end,354.0
25.0,end,350.0
25.0,end,341.0
25.0,end,329.0
25.0,end,320.0
25.0,end,311.0
25.0,end,300.0
25.0,end,290.0
25.0,end,281.0
25.0,start,342.0
25.0,end,256.0
25.0,end,246.0
25.0,end,236.0
25.0,end,226.0
25.0,end,213.0
25.0,end,202.0
25.0,end,182.0
25.0,start,330.0
25.0,end,85.0
25.0,start,312.0
25.0,start,75.0
25.0,start,73.0
25.0,start,65.0
25.0,start,52.0
25.0,start,41.0
25.0,start,31.0
25.0,start,21.0
25.0,start,0.0
25.0,outsider,361.0
25.0,outsider,85.0
25.0,outsider,74.0
25.0,outsider,9.0
25.0,outsider,355.0
25.0,outsider,75.0
25.0,outsider,73.0
25.0,outsider,0.0
25.0,start,321.0
25.0,start,86.0
25.0,start,96.0
25.0,start,10.0
25.0,start,120.0
25.0,start,301.0
25.0,start,106.0
25.0,start,291.0
25.0,start,282.0
25.0,start,269.0
25.0,start,257.0
25.0,start,247.0
25.0,start,227.0
25.0,start,214.0
25.0,start,237.0
25.0,start,140.0
25.0,start,194.0
25.0,start,183.0
25.0,start,171.0
25.0,start,161.0
25.0,start,149.0
25.0,start,203.0
25.0,start,129.0
26.0,end,98.0
26.0,end,105.0
26.0,end,109.0
26.0,end,135.0
26.0,end,124.0
26.0,end,142.0
26.0,end,87.0
26.0,end,114.0
26.0,end,79.0
26.0,start,357.0
26.0,end,70.0
26.0,end,59.0
26.0,end,48.0
26.0,end,39.0
26.0,end,28.0
26.0,end,18.0
26.0,end,8.0
26.0,end,156.0
26.0,start,347.0
26.0,end,73.0
26.0,end,165.0
26.0,end,356.0
26.0,end,188.0
26.0,start,339.0
26.0,end,365.0
26.0,end,346.0
26.0,end,338.0
26.0,end,325.0
26.0,end,317.0
26.0,end,307.0
26.0,end,300.0
26.0,end,291.0
26.0,end,284.0
26.0,end,271.0
26.0,end,257.0
26.0,end,250.0
26.0,end,246.0
26.0,end,238.0
26.0,end,228.0
26.0,end,219.0
26.0,end,208.0
26.0,end,197.0
26.0,end,176.0
26.0,start,326.0
26.0,start,9.0
26.0,start,308.0
26.0,start,88.0
26.0,start,80.0
26.0,start,74.0
26.0,start,71.0
26.0,start,60.0
26.0,start,49.0
26.0,start,40.0
26.0,start,29.0
26.0,start,99.0
26.0,start,19.0
26.0,start,318.0
26.0,outsider,79.0
26.0,outsider,73.0
26.0,outsider,8.0
26.0,outsider,251.0
26.0,outsider,74.0
26.0,outsider,71.0
26.0,outsider,0.0
26.0,start,0.0
26.0,start,106.0
26.0,outsider,257.0
26.0,start,115.0
26.0,start,110.0
26.0,start,301.0
26.0,start,292.0
26.0,start,285.0
26.0,start,272.0
26.0,start,251.0
26.0,start,247.0
26.0,start,239.0
26.0,start,229.0
26.0,start,258.0
26.0,start,209.0
26.0,start,198.0
26.0,start,189.0
26.0,start,177.0
26.0,start,166.0
26.0,start,157.0
26.0,start,143.0
26.0,start,136.0
26.0,start,220.0
26.0,start,125.0
27.0,end,27.0
27.0,end,137.0
27.0,end,131.0
27.0,end,122.0
27.0,end,110.0
27.0,end,97.0
27.0,end,50.0
27.0,end,71.0
27.0,end,60.0
27.0,end,37.0
27.0,end,146.0
27.0,end,83.0
27.0,end,158.0
27.0,end,269.0
27.0,end,174.0
27.0,end,188.0
27.0,end,197.0
27.0,end,208.0
27.0,end,224.0
27.0,end,233.0
27.0,end,312.0
27.0,end,244.0
27.0,end,257.0
27.0,end,279.0
27.0,end,290.0
27.0,end,299.0
27.0,end,11.0
27.0,end,166.0
27.0,start,300.0
27.0,start,51.0
27.0,start,280.0
27.0,start,291.0
27.0,outsider,0.0
27.0,outsider,11.0
27.0,start,0.0
27.0,start,12.0
27.0,start,28.0
27.0,start,38.0
27.0,start,72.0
27.0,start,84.0
27.0,start,98.0
27.0,start,111.0
27.0,start,123.0
27.0,start,132.0
27.0,start,61.0
27.0,start,147.0
27.0,start,270.0
27.0,start,138.0
27.0,start,258.0
27.0,start,245.0
27.0,start,234.0
27.0,start,209.0
27.0,start,225.0
27.0,start,189.0
27.0,start,175.0
27.0,start,167.0
27.0,start,159.0
27.0,start,198.0
28.0,end,98.0
28.0,end,132.0
28.0,end,123.0
28.0,end,110.0
28.0,end,89.0
28.0,end,17.0
28.0,end,65.0
